type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
1,37964,5.573041,-5.597242,-22.48824,-8.308312,0.4241062,-8.531822,-2.606213,-5.528867,-15.04529,-10.17321,-14.58293,-17.87952,-14.98964,-17.20227,-9.336093,-11.25324,-18.06837,-10.50804,-7.311705
1,37965,2.669451,-7.332643,-25.18336,-10.6568,-1.701256,-10.64058,-4.661975,-7.365513,-17.10567,-9.962198,-17.92633,-19.59811,-16.04971,-19.0698,-11.85402,-12.9117,-18.18142,-13.27691,-6.571724
1,37966,-4.335737,-13.35331,-30.13445,-15.85205,-7.302252,-15.47381,-9.549811,-11.53625,-22.46693,-17.0736,-22.10867,-26.68182,-22.89604,-25.22648,-18.16693,-18.77913,-24.22334,-18.13961,-14.18928
1,37967,-6.2475,-14.82454,-30.12486,-17.22843,-9.337119,-16.78227,-11.27781,-13.16046,-23.2426,-18.23805,-22.61652,-27.98179,-23.76367,-25.09241,-20.53119,-19.11597,-24.5639,-18.8268,-15.06886
1,37968,-1.872471,-10.62228,-26.71907,-13.327,-5.053405,-13.33598,-6.334227,-9.638522,-20.17096,-13.83349,-19.20278,-23.97702,-18.98659,-21.85121,-17.83665,-15.51608,-20.34374,-15.09824,-9.292491
1,37969,3.504647,-6.675796,-22.34244,-9.163098,-0.851561,-9.257235,-2.050685,-6.075466,-15.07579,-9.983527,-15.08282,-20.30913,-16.94623,-17.84619,-12.34193,-11.60806,-17.87498,-11.17909,-6.473093
1,37970,8.292006,-1.527135,-17.38951,-4.71154,2.822554,-4.552269,2.592288,-1.4577,-10.64269,-4.34149,-10.94813,-14.9741,-10.86087,-13.39379,-7.136422,-6.456926,-12.3798,-5.767683,-1.130136
1,37971,11.93475,3.940718,-14.03823,0.1329215,8.104514,0.7257171,6.21174,4.087682,-5.975374,-0.03846771,-6.445335,-10.64317,-6.264887,-9.281302,-3.398775,-2.692973,-7.7036,-2.255777,3.072066
1,37972,13.353,3.513186,-13.05204,0.4614376,8.271394,0.8378118,7.264917,4.176132,-5.692756,-1.018534,-4.774404,-11.47009,-7.652705,-9.307368,-2.723011,-3.113834,-8.703123,-1.734967,1.92477
1,37973,21.28702,8.603301,-7.040349,5.901305,14.22602,6.198186,14.95104,9.897503,1.214928,7.00643,-0.7225165,-3.775837,0.132982,-2.567707,5.120868,3.537446,-0.8177722,4.950021,11.17609
