type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
1,8295,-6.731797,-2.54623,-12.9794,7.309315,-12.91192,0.9094638,2.715886,18.05084,-19.91913,-27.29998,-12.87924,-23.88332,-41.69335,-17.64624,-7.520839,-18.86342,-24.60907,-9.643473,-18.1244
1,8296,-4.195969,0.2831293,-8.663718,8.669704,-10.40988,3.830887,5.144321,19.90502,-16.53161,-24.29792,-10.15106,-19.39707,-37.51812,-13.75299,-2.820581,-14.61598,-20.57878,-8.753385,-15.47778
1,8297,4.380928,8.510971,1.337577,19.2177,-1.708533,12.87666,14.38486,28.9938,-6.210445,-16.17863,-0.8759717,-11.01624,-28.921,-4.807472,3.479718,-6.850906,-13.93126,-0.5350555,-7.574529
1,8298,6.158626,10.02,2.261726,20.35949,0.3482703,14.81382,16.27017,31.3327,-3.647139,-13.50082,0.805288,-8.326866,-27.30047,-3.848287,3.788036,-6.497904,-13.36189,1.222358,-6.467173
1,8299,-2.117775,2.824005,-4.781845,12.20454,-8.169096,7.513826,7.935526,22.88275,-10.54084,-18.59646,-8.411869,-16.21557,-32.84009,-8.960839,-0.6585423,-11.53354,-20.04246,-8.106029,-14.31534
1,8300,6.579748,11.68668,4.415916,21.40911,0.8292482,16.25048,16.65824,31.66742,-2.811438,-8.418611,1.863234,-6.988951,-25.7,-0.7017449,6.879876,-4.432353,-12.17214,0.9641606,-5.958443
1,8301,17.67338,23.09243,16.39311,33.67637,11.8707,27.89385,28.52189,44.9055,7.322344,3.028844,13.68137,5.57568,-14.34109,9.520846,14.85444,3.717795,-1.36029,12.54239,4.835386
1,8302,19.63948,26.41817,17.69263,37.45939,13.97861,30.31779,30.87672,47.4797,10.06551,3.339568,16.51906,8.023129,-13.91579,8.319634,13.10411,1.659023,-0.985898,15.48793,6.388161
1,8303,11.31189,20.7497,9.397386,30.21899,5.457586,23.35599,23.20513,41.63215,1.511716,-6.650595,9.950438,-1.281454,-21.97106,-3.973896,-0.1572494,-12.44855,-13.12328,9.449121,-2.822027
1,8304,3.493999,14.73742,2.32768,23.06453,-2.458023,16.83884,15.86682,35.60502,-5.471855,-13.25022,2.936429,-8.382968,-28.52255,-11.94659,-10.79556,-20.94478,-19.97943,2.941591,-9.848192
1,8305,11.74826,21.5434,9.355508,31.61314,5.430912,24.90816,23.9511,43.37481,3.878402,-4.264043,10.98085,-1.41626,-20.83592,-2.623019,1.03395,-10.3532,-11.94892,10.42617,-1.823788
1,8306,21.31974,31.85536,17.81216,43.27915,14.58949,35.20858,34.23259,54.01208,13.30102,3.948795,21.67384,8.525169,-11.90311,5.483378,8.985619,-1.255607,-4.594082,20.09843,7.245418
1,8307,15.84413,26.88214,13.27467,37.68742,8.482446,30.35655,29.00069,49.54016,8.22947,-2.877456,16.83555,3.841577,-18.01331,-0.8008634,3.520326,-8.202892,-10.20019,14.95048,1.708598
1,8308,12.12795,22.5751,9.519581,33.83032,4.930279,26.4599,25.17068,45.25609,4.62092,-6.10591,13.48572,-0.2793591,-22.35386,-3.006371,1.172181,-10.22426,-12.23195,10.38094,-1.717954
1,8309,1.023646,10.58649,-0.8448293,21.84056,-6.617918,14.97876,13.71736,32.8316,-6.614548,-16.45541,1.077329,-11.2635,-31.63969,-8.731878,-6.337996,-15.56982,-20.33789,-1.579067,-11.45528
